experiment_name,instance_name,algorithm_name,seed,T,gamma,u_star,final_utility,mean_utility,final_gap,mean_gap,final_avg_weight_gap,final_time_avg_gap,l1_error_to_w_star,final_w_0,final_w_1,final_w_2,final_w_3,w_star_0,w_star_1,w_star_2,w_star_3
variance_suite,beta_mixture_4,variance_mirror_ascent,6400,1500,0.02,0.10148558758314852,0.09875738815568494,0.09369840515502337,0.002728199427463579,0.007787182428125149,0.007739426184008025,0.007787182428125149,0.08003232321704343,0.467994961336162,0.4519888770553162,0.04811608979220171,0.03190007181632022,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,6500,1500,0.02,0.10148558758314852,0.09896993472905574,0.09400394967072721,0.002515652854092776,0.0074816379124213106,0.0074325346034253,0.007481637912421307,0.07720813866442416,0.45908179626235746,0.46231413440543034,0.04928713767045914,0.029316931661753143,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,6600,1500,0.02,0.10148558758314852,0.09892492090040209,0.09437306244379357,0.002560666682746432,0.007112525139354953,0.007053344413008228,0.007112525139354958,0.07617140600731628,0.4719348166127387,0.4499794803836029,0.048066182459930454,0.030019520543727744,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,6700,1500,0.02,0.10148558758314852,0.09877919912150213,0.0945071058478975,0.002706388461646392,0.006978481735251036,0.006922346894957521,0.006978481735251034,0.08697167129716556,0.4507126967364135,0.46580146761500363,0.056334902664322145,0.027150932984260873,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,6800,1500,0.02,0.10148558758314852,0.09858603486367062,0.09403107960737782,0.0028995527194778936,0.0074545079757707,0.007392106333448778,0.007454507975770704,0.08204877167738929,0.43897561416130537,0.48004219664583964,0.04931133865821974,0.031670850534635135,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,6900,1500,0.02,0.10148558758314852,0.09944395218004495,0.09440240139477783,0.0020416354031035644,0.007083186188370694,0.006951641128529501,0.007083186188370685,0.06330275397377885,0.46699704653546054,0.4613515764776499,0.04453723377732873,0.027114143209560886,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,7000,1500,0.02,0.10148558758314852,0.09855972679206704,0.09350595335830474,0.0029258607910814804,0.007979634224843763,0.007947213640136563,0.007979634224843761,0.08533573219624138,0.4649542524877695,0.45237788141410956,0.04935908887720313,0.033308777220917636,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,7100,1500,0.02,0.10148558758314852,0.0992639537135781,0.09489166551157228,0.0022216338695704163,0.006593922071576241,0.006562281896016181,0.006593922071576244,0.06526389414410967,0.45523343067355454,0.4721346222543904,0.043156369674765986,0.029475577397288944,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,7200,1500,0.02,0.10148558758314852,0.09881511886118577,0.09461192684462333,0.0026704687219627488,0.00687366073852519,0.006798673480645834,0.006873660738525181,0.07481428195080805,0.45425290069244706,0.4683399583321488,0.04346214929718959,0.033944991678214645,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,7300,1500,0.02,0.10148558758314852,0.09944168354576843,0.09538432925058558,0.0020439040373800843,0.00610125833256293,0.006029932204776073,0.006101258332562924,0.0650058503225103,0.4526685231445944,0.47482855169415034,0.0473364424426544,0.025166482718600933,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
